StockCode,StockName
90289,BRIGHT OCEANS INTER-TELECOM CORPORATION (A #600289)
90292,"SPIC HYDROPOWER CO., LTD. (A #600292)"
90295,"INNER MONGOLIA ERDOS RESOURCES CO.,LTD. (A #600295)"
90298,"ANGEL YEAST CO.,LTD (A #600298)"
90299,BLUESTAR ADISSEO COMPANY (A #600299)
90300,"VV FOOD & BEVERAGE CO.,LTD (A #600300)"
90301,"GUANGXI HUAXI NONFERROUS METAL CO., LTD. (A #600301)"
90305,"JIANGSU HENGSHUN VINEGAR-INDUSTRY CO.,LTD (A #600305)"
90307,"GANSU JIU STEEL GROUP HONG XING IRON & STEEL CO,LTD (A #600307)"
90308,"SHANDONG HUATAI PAPER INDUSTRY SHAREHOLDING CO.,LTD (A #600308)"
90309,"WANHUA CHEMICAL GROUP CO.,LTD. (A #600309)"
90310,"GUANGXI ENERGY CO., LTD. (A #600310)"
90312,"HENAN PINGGAO ELECTRIC CO.,LTD. (A #600312)"
90313,"CHINA AGRICULTURE DEVELOPMENT SEED GROUP CO.,LTD (A #600313)"
90315,"SHANGHAI JAHWA UNITED CO., LTD (A #600315)"
90316,"JIANGXI HONGDU AVIATION INDUSTRY CO., LTD. (A #600316)"
90318,"ANHUI XINLI FINANCE CO.,LTD. (A #600318)"
90320,"SHANGHAI ZHENHUA HEAVY INDUSTRIES CO.,LTD. (A #600320)"
90323,GRANDBLUE ENVIRONMENT COMPANY LIMITED (A #600323)
90325,"HUAFA INDUSTRIAL CO.,LTD.ZHUHAI (A #600325)"
90326,"XIZANGTIANLUCO.,LTD. (A #600326)"
90327,"WUXI COMMERCIAL MANSION GRAND ORIENT CO.,LTD (A #600327)"
90328,"CNSIG INNER MONGOLIA CHEMICAL INDUSTRY CO., LTD. (A #600328)"
90329,TIANJIN PHARMACEUTICAL DA REN TANG GROUP CORPORATION LIMITED (A #600329)
90330,"TDG HOLDING CO.,LTD (A #600330)"
90331,"SICHUAN HONGDA CO.,LTD (A #600331)"
90332,GUANGZHOU BAIYUNSHAN PHARMACEUTICAL HOLDINGS COMPANY LIMITED (A #600332)
90333,"CHANGCHUN GAS CO.,LTD (A #600333)"
90335,"SINOMACH AUTOMOBILE CO., LTD. (A #600335)"
90336,"AUCMA CO., LTD. (A #600336)"
90337,"MARKOR INTERNATIONAL HOME FURNISHINGS CO., LTD. (A #600337)"
90338,"XIZANG ZHUFENG RESOURCES CO.,LTD. (A #600338)"
90339,"CHINA PETROLEUM ENGINEERING CO., LTD. (A #600339)"
90340,"CHINA FORTUNE LAND DEVELOPMENT CO., LTD. (A #600340)"
90343,"SHAANXI AEROSPACE POWER HI-TECH CO.,LTD (A #600343)"
90345,"WUHAN YANGTZE COMMUNICATIONS INDUSTRY GROUP CO.,LTD. (A #600345)"
90346,"HENGLI PETROCHEMICAL CO.,LTD. (A #600346)"
90348,"SHAN XI HUA YANG GROUP NEW ENERGY CO., LTD. (A #600348)"
90350,SHANDONG HI-SPEED COMPANY LIMITED (A #600350)
90351,"YABAO PHARMACEUTICAL GROUP CO., LTD. (A #600351)"
90352,"ZHEJIANG LONGSHENG GROUP CO.,LTD (A #600352)"
90353,"CHENGDU XUGUANG ELECTRONICS CO,.LTD (A #600353)"
90360,"JILIN SINO-MICROELECTRONICS CO.,LTD. (A #600360)"
90361,"INNOVATION NEW MATERIAL TECHNOLOGY CO., LTD. (A #600361)"
90362,JIANGXI COPPER COMPANY LIMITED (A #600362)
90363,"JIANXI LIANCHUANG OPTO-ELECTRONIC SCIENCE&TECHNOLOGY CO.,LTD (A #600363)"
90366,"NINGBO YUNSHENG CO.,LTD. (A #600366)"
90367,"GUIZHOU REDSTAR DEVELOPING CO.,LTD. (A #600367)"
90368,"GUANGXI WUZHOU COMMUNICATIONS CO.,LTD. (A #600368)"
90369,"SOUTHWEST SECURITIES CO., LTD. (A #600369)"
90370,"JIANGSU SANFAME POLYESTER MATERIAL CO.,LTD. (A #600370)"
90372,"AVIC AIRBORNE SYSTEMS CO., LTD. (A #600372)"
90373,"CHINESE UNIVERSE PUBLISHING AND MEDIA GROUP CO., LTD. (A #600373)"
90375,"HANMA TECHNOLOGY GROUP CO.,LTD. (A #600375)"
90376,"BEIJING CAPITAL DEVELOPMENT,CO.,LTD (A #600376)"
90377,JIANGSU EXPRESSWAY COMPANY LIMITED (A #600377)
90378,"HAOHUA CHEMICAL SCIENCE & TECHNOLOGY CORP., LTD. (A #600378)"
90380,"JOINCARE PHARMACEUTICAL GROUP INDUSTRY CO.,LTD. (A #600380)"
90381,"QINGHAI SPRING MEDICINAL RESOURCES TECHNOLOGY CO.,LTD (A #600381)"
90382,"GUANGDONG MINGZHU GROUP CO.,LTD. (A #600382)"
90383,GEMDALE CORPORATION (A #600383)
90386,"BEIJING BASHI MEDIA CO,.LTD (A #600386)"
90388,"FUJIAN LONGKING CO.,LTD (A #600388)"
90389,"NANTONG JIANGSHAN AGROCHEMICAL & CHEMICALS CO., LTD. (A #600389)"
90390,MINMETALS CAPITAL COMPANY LIMITED (A #600390)
90391,"AECC AERO SCIENCE & TECHNOLOGY CO.,LTD. (A #600391)"
90392,SHENGHE RESOURCES HOLDING CO. LTD (A #600392)
90395,"GUIZHOU PANJIANG REFINED COAL CO.,LTD. (A #600395)"
90396,"HUADIAN LIAONING ENERGY DEVELOPMENT CO., LTD (A #600396)"
90397,"JIANGXI TUNGSTEN RARE AND PRECIOUS EQUIPMENT CO., LTD. (A #600397)"
90398,"HLA GROUP CORP.,LTD. (A #600398)"
90399,"FUSHUN SPECIAL STEEL CO.,LTD (A #600399)"
90400,"JIANGSU HONGDOU INDUSTRIAL CO.,LTD (A #600400)"
90403,"HENAN DAYOU ENERGY CO., LTD (A #600403)"
90405,"BEIJING DYNAMIC POWER CO., LTD (A #600405)"
90406,"NARI TECHNOLOGY CO., LTD. (A #600406)"
90409,"TANGSHAN SANYOU CHEMICAL INDUSTRIES CO.,LTD (A #600409)"
90410,"BEIJING TEAMSUN TECHNOLOGY CO.,LTD (A #600410)"
90415,"ZHEJIANG CHINA COMMODITIES CITY GROUP CO.,LTD. (A #600415)"
90416,"XIANGTAN ELECTRIC MANUFACTURING CO., LTD. (A #600416)"
90418,"ANHUI JIANGHUAI AUTOMOBILE GROUP CORP., LTD(A #600418)"
90419,"XINJIANG TERUN DAIRY CO.,LTD. (A #600419)"
90420,"SHANGHAI SHYNDEC PHARMACEUTICAL CO., LTD. (A #600420)"
90422,"KPC PHARMACEUTICALS, INC. (A #600422)"
90425,"XINJIANG QINGSONG BUILDING MATERIALS AND CHEMICALS GROUP CO., LTD. (A #600425)"
90426,"SHANDONG HUALU-HENGSHENG CHEMICAL CO., LTD (A #600426)"
90428,"COSCO SHIPPING SPECIALIZED CARRIERS CO., LTD.(A #600428)"
90429,"BEIJING SANYUAN FOODS CO.,LTD. (A #600429)"
90433,"GUANGDONG GUANHAO HIGH-TECH CO., LTD (A #600433)"
90435,"NORTH NAVIGATION CONTROL TECHNOLOGY CO., LTD. (A #600435)"
90436,"ZHANGZHOU PIENTZEHUANG PHARMACEUTICAL CO.,LTD. (A #600436)"
90438,"TONGWEI CO.,LTD (A #600438)"
90439,"HENAN REBECCA HAIR PRODUCTS CO., LTD (A #600439)"
90446,"SHENZHEN KINGDOM SCI-TECH CO., LTD (A #600446)"
90449,"NINGXIA BUILDING MATERIALS GROUP CO.,LTD (A #600449)"
90452,"CHONGQING FULING ELECTRIC POWER INDUSTRIAL CO.,LTD. (A #600452)"
90456,"BAOJI TITANIUM INDUSTRY CO.,LTD. (A #600456)"
90458,"ZHUZHOU TIMES NEW MATERIALS TECHNOLOGY CO.,LTD. (A #600458)"
90459,"SINO-PLATINUM METALS CO.,LTD (A #600459)"
90460,"HANGZHOU SILAN MICROELECTRONICS CO.,LTD. (A #600460)"
90461,"JIANGXI HONGCHENG ENVIRONMENT CO., LTD. (A #600461)"
90467,"SHANDONG HOMEY AQUATIC DEVELOPMENT CO.,LTD. (A #600467)"
90468,"TIANJIN BENEFO TEJING ELECTRIC CO.,LTD. (A #600468)"
90469,"AEOLUS TYRE CO.,LTD (A #600469)"
90470,"ANHUI LIUGUO CHEMICAL CO.,LTD. (A #600470)"
90475,"WUXI HUAGUANG ENVIRONMENT & ENERGY GROUP CO.,LTD. (A #600475)"
90477,"HANGXIAO STEEL STRUCTURE CO.,LTD (A #600477)"
90478,"HUNAN CORUN NEW ENERGY CO.,LTD. (A #600478)"
90479,"ZHUZHOU QIANJIN PHARMACEUTICAL CO., LTD. (A #600479)"
90480,LINGYUN INDUSTRIAL CORPORATION LIMITED (A #600480)
90481,"SHUANGLIANG ECO-ENERGY SYSTEMS CO.,LTD (A #600481)"
90482,"CHINA SHIPBUILDING INDUSTRY GROUP POWER CO., LTD. (A #600482)"
90483,"FUJIAN FUNENG CO., LTD (A #600483)"
90486,"JIANGSU YANGNONG CHEMICAL CO.,LTD. (A #600486)"
90487,"HENGTONG OPTIC-ELECTRIC CO.,LTD. (A #600487)"
90488,"TIANJIN TIANYAO PHARMACEUTICAL CO., LTD. (A #600488)"
90489,ZHONGJIN GOLD CORPORATION LIMITED (A #600489)
90490,"PENGXIN INTERNATIONAL MINING CO.,LTD (A #600490)"
90491,"LONG YUAN CONSTRUCTION GROUP CO., LTD. (A #600491)"
90495,JINXI AXLE COMPANY LIMITED (A #600495)
90496,"CHANGJIANG & JINGGONG STEEL BUILDING (GROUP) CO.,LTD (A #600496)"
90497,"YUNNAN CHIHONG ZINC&GERMANIUM CO.,LTD. (A #600497)"
90498,"FIBERHOME TELECOMMUNICATION TECHNOLOGIES CO.,LTD. (A #600498)"
90499,"KEDA INDUSTRIAL GROUP CO., LTD. (A #600499)"
90500,SINOCHEM INTERNATIONAL CORPORATION (A #600500)
90501,AEROSUN CORPORATION (A #600501)
90502,ANHUI CONSTRUCTION ENGINEERING GROUP CORPORATION LIMITED (A #600502)
90503,"DELUXE FAMILY CO., LTD. (A #600503)"
90505,"SICHUAN XICHANG ELECTRIC POWER CO.,LTD. (A #600505)"
90507,"FANGDA SPECIAL STEEL TECHNOLOGY CO., LTD (A #600507)"
90508,"SHANGHAI DATUN ENERGY RESOURSES CO.,LTD. (A #600508)"
90509,"XINJIANG TIANFU ENERGY CO.,LTD (A #600509)"
90510,"BLACK PEONY (GROUP) CO., LTD. (A #600510)"
90511,CHINA NATIONAL MEDICINES CORPORATION LTD. (A #600511)
90513,"JIANGSU LIANHUAN PHARMACEUTICAL CO., LTD. (A #600513)"
90515,"HAINAN AIRPORT INFRASTRUCTURE CO., LTD (A #600515)"
90516,"FANGDA CARBON NEW MATERIAL CO.,LTD (A #600516)"
90517,"STATE GRID YINGDA CO.,LTD. (A #600517)"
90518,"KANGMEI PHARMACEUTICAL CO., LTD (A #600518)"
90519,"KWEICHOW MOUTAI CO.,LTD. (A #600519)"
90520,"HIIG TRINITY (ANHUI) TECHNOLOGY CO., LTD. (A #600520)"
90521,"ZHEJIANG HUAHAI PHARMACEUTICAL CO.,LTD. (A #600521)"
90522,"JIANGSU ZHONGTIAN TECHNOLOGY CO.,LTD. (A #600522)"
90523,"GUIZHOU GUIHANG AOTOMOTIVE COMPONENTS CO., LTD (A #600523)"
90525,CHANGYUAN TECHNOLOGY GROUP LTD. (A #600525)
90526,"ZHEJIANG FEIDA ENVIRONMENTAL SCIENCE &TECHNOLOGY CO.,LTD. (A #600526)"
90527,"JIANGSU JIANGNAN HIGH POLYMER FIBER CO.,LTD (A #600527)"
90528,CHINA RAILWAY HI-TECH INDUSTRY CORPORATION LIMITED (A #600528)
90529,"SHANDONG PHARMACEUTICAL GLASS CO.,LTD (A #600529)"
90530,"SHANGHAI JIAODA ONLLY CO.,LTD (A #600530)"
90531,HENAN YUGUANG GOLD&LEAD CO.LTD (A #600531)
90535,"TASLY PHARMACEUTICA GROUP CO., LTD. (A #600535)"
90536,CHINA NATIONAL SOFTWARE & SERVICE COMPANY LIMITED (A #600536)
90537,"EGING PHOTOVOLTAIC TECHNOLOGY CO., LTD. (A #600537)"
90545,"SAURER INTELLIGENT TECHNOLOGY CO., LTD. (A #600545)"
90546,"SHANXI.COAL.INTERNATIONAL.ENERGY.GROUP. CO.,LTD (A #600546)"
90547,"SHANDONG GOLD MINING CO.,LTD. (A #600547)"
90548,SHENZHEN EXPRESSWAY CORPORATION LIMITED (A #600548)
90549,XIAMEN TUNGSTEN CORP. (A #600549)
90550,"BAODING TIANWEI BAOBIAN ELECTRIC CO.,LTD. (A #600550)"
90551,"TIME PUBLISHING & MEDIA CO., LTD. (A #600551)"
90552,"TRIUMPH SCIENCE & TECHNOLOGY CO., LTD (A #600552)"
90556,"INMYSHOW DIGITAL TECHNOLOGY (GROUP) CO., LTD. (A #600556)"
90557,"JIANGSU KANION PHARMACEUTICAL CO.,LTD. (A #600557)"
90558,"ATLANTIC CHINA WELDING CONSUMABLES,INC. (A #600558)"
90559,"HEBEI HENGSHUI LAOBAIGAN LIQUOR CO.,LTD. (A #600559)"
90560,"BEIJING ARITIME INTELLIGENT CONTROL CO., LTD. (A #600560)"
90561,"JIANGXI CHANGYUN CO., LTD. (A #600561)"
90562,"GLARUN TECHNOLOGY CO.,LTD. (A #600562)"
90563,"XIAMEN FARATRONIC CO.,LTD. (A #600563)"
90566,"HUBEI JUMPCAN PHARMACEUTICAL CO., LTD. (A #600566)"
90567,"SHANYING INTERNATIONAL HOLDINGS CO., LTD. (A #600567)"
90568,"ZHONGZHU HEALTHCARE HOLDING CO., LTD (A #600568)"
90569,"ANYANG IRON AND STEEL CO., LTD. (A #600569)"
90570,HUNDSUN TECHNOLOGIES INC. (A #600570)
90571,"SUNYARD TECHNOLOGY CO.,LTD (A #600571)"
90572,"ZHEJIANG CONBA PHARMACEUTICAL CO.,LTD. (A #600572)"
90575,"HUAIHE ENERGY (GROUP) CO.,LTD (A #600575)"
90576,"ZHEJIANG SUNRIVER CULTURE TOURISM CO.,LTD (A #600576)"
90577,"TONGLING JINGDA SPECIAL MAGNET WIRE CO.,LTD. (A #600577)"
90578,"BEIJING JINGNENG POWER CO.,LTD. (A #600578)"
90580,"WOLONG ELECTRIC GROUP CO.,LTD. (A #600580)"
90581,"XINJIANG BA YI IRON & STEEL CO.,LTD. (A #600581)"
90582,"TIANDI SCIENCE & TECHNOLOGY CO.,LTD (A #600582)"
90583,"OFFSHORE OIL ENGINEERING CO., LTD. (A #600583)"
90584,"JCET GROUP CO., LTD. (A #600584)"
90585,ANHUI CONCH CEMENT COMPANY LIMITED (A #600585)
90586,"SHANDONG JINJING SCIENCE & TECHNOLOGY CO.,LTD (A #600586)"
90587,"SHINVA MEDICAL INSTRUMENT CO, LTD (A #600587)"
90588,"YONYOU NETWORK TECHNOLOGY CO., LTD. (A #600588)"
90589,"DAWEI TECHNOLOGY (GUANGDONG) GROUP CO., LTD. (A #600589)"
90590,"TELLHOW SCI-TECH CO.,LTD (A #600590)"
90592,"FUJIAN LONGXI BEARING(GROUP)CO.,LTD (A #600592)"
90593,"DALIAN SUNASIA TOURISM HOLDING CO.,LTD (A #600593)"
90594,"GUIZHOU YIBAI PHARMACEUTICAL CO., LTD. (A #600594)"
90595,"HENAN ZHONGFU INDUSTRIAL CO.,LTD (A #600595)"
90596,"ZHEJIANG XINAN CHEMICAL INDUSTRIAL GROUP CO.,LTD (A #600596)"
90597,"BRIGHT DAIRY & FOOD CO.,LTD (A #600597)"
90598,HEILONGJIANG AGRICULTURE COMPANY LIMITED (A #600598)
90600,TSINGTAO BREWERY COMPANY LIMITED (A #600600)
90601,"FOUNDER TECHNOLOGY GROUP CO., LTD. (A #600601)"
90602,INESA INTELLIGENT TECH INC. (A #600602)
90603,"GUANGHUI LOGISTICS CO., LTD (A #600603)"
90604,"SHANGHAI SHIBEI HI-TECH CO.,LTD. (A #600604)"
90605,"SHANGHAI HUITONG ENERGY CO.,LTD. (A #600605)"
90606,GREENLAND HOLDINGS CORPORATION LIMITED (A #600606)
90609,JINBEI AUTOMOTIVE COMPANY LIMITED (A #600609)
90610,"GUIZHOU ZHONGYIDA CO., LTD. (A #600610)"
90611,"DAZHONG TRANSPORTATION (GROUP) CO.,LTD. (A #600611)"
90612,"LAO FENG XIANG CO.,LTD. (A #600612)"
90613,SHANGHAI SHENQI PHARMACEUTICAL INVESTMENT MANAGEMENT CO.LTD.(A #600613)
90616,SHANGHAI JINFENG WINE COMPANY LIMITED (A #600616)
90617,SHANXI GUOXIN ENERGY CORPORATION LIMITED (A #600617)
90618,"SHANGHAI CHLOR-ALKALI CHEMICAL CO.,LTD. (A #600618)"
90619,"SHANGHAI HIGHLY (GROUP) CO., LTD. (A #600619)"
90620,"SHANGHAI TIANCHEN CO.,LTD. (A #600620)"
90621,"SHANGHAI CHINAFORTUNE CO., LTD (A #600621)"
90622,"EVERBRIGHT JIABAO CO.,LTD. (A #600622)"
90623,SHANGHAI HUAYI GROUP CORPORATION LTD. (A #600623)
90624,"SHANGHAI FUDAN FORWARD S&T CO., LTD (A #600624)"
90626,"SHANGHAI SHENDA CO.,LTD. (A #600626)"
90628,"SHANGHAI NEW WORLD CO.,LTD. (A #600628)"
90629,ARCPLUS GROUP PLC (A #600629)
90633,"ZHEJIANG DAILY DIGITAL CULTURE GROUP CO., LTD. (A #600633)"
90635,"SHANGHAI DAZHONG PUBLIC UTILITIES (GROUP) CO.,LTD (A #600635)"
90637,"ORIENTAL PEARL GROUP CO., LTD. (A #600637)"
90638,"SHANGHAI NEW HUANG PU INDUSTRIAL GROUP CO., LTD. (A# 600638)"
90639,"SHANGHAI JINQIAO EXPORT PROCESSING ZONE DEVELOPMENT CO.,LTD. (A #600639)"
90640,"NEW GUOMAI DIGITAL CULTURE CO., LTD (A #600640)"
90641,"SHANGHAI VITAL DEEPTECH CO., LTD. (A #600641)"
90642,SHENERGY COMPANY LIMITED (A #600642)
90643,"SHANGHAI AJ GROUP CO., LTD (A#600643)"
90644,"LESHAN ELECTRIC POWER CO.,LTD (A #600644)"
90645,"ZHONGYUAN UNION CELL & GENE ENGINEERING CORP., LTD (A #600645)"
90648,"SHANGHAI WAIGAOQIAO FREE TRADE ZONE GROUP CO.,LTD. (A #600648)"
90649,"SHANGHAI SMI HOLDING CO., LTD. (A #600649)"
90650,"SHANGHAI JIN JIANG ONLINE NETWORK SERVICE CO., LTD. (A #600650)"
90651,"SHANGHAI FEILO ACOUSTICS CO., LTD (A #600651)"
90654,"CHINA SECURITY CO., LTD (A #600654)"
90655,"SHANGHAI YUYUAN TOURIST MART (GROUP) CO.,LTD. (A #600655)"
90657,"CINDA REAL ESTATE CO.,LTD. (A #600657)"
90658,"BEIJING ELECTRONIC ZONE INVESTMENT AND DEVELOPMENT CO., LTD (A #600658)"
90660,"FUYAO GLASS INDUSTRY GROUP CO.,LTD (A #600660)"
90661,"SHANGHAI XINNANYANG ONLY EDUCATION & TECHNOLOGY CO., LTD (A #600661)"
90662,"SHANGHAI FOREIGN SERVICE HOLDING GROUP CO., LTD. (A #600662)"
90663,"SHANGHAI LUJIAZUI FINANCE & TRADE ZONE DEVELOPMENT CO.,LTD. (A #600663)"
90664,"HARBIN PHARMACEUTICAL GROUP CO.,LTD. (A #600664)"
90666,"AURORA OPTOELECTRONICS CO., LTD (A #600666)"
90667,WUXI TAIJI INDUSTRY COMPANY LIMITED. (A #600667)
90668,"ZHEJIANG JIANFENG GROUP CO.,LTD (A #600668)"
90673,"GUANGDONG HEC TECHNOLOGY HOLDING CO., LTD (A #600673)"
90674,"SICHUAN CHUANTOU ENERGY CO.,LTD. (A #600674)"
90675,CHINA ENTERPRISE COMPANY LIMITED (A #600675)
90676,"SHANGHAI JIAO YUN GROUP CO., LTD. (A #600676)"
90681,"BESTSUN ENERGY CO., LTD. (A #600681)"
90682,"NANJING XINJIEKOU DEPARTMENT STORE CO.,LTD (A #600682)"
90683,METRO LAND CORPORATION LTD. (A #600683)
90684,"GUANGZHOU PEARL RIVER DEVELOPMENT GROUP CO., LTD. (A #600684)"
90685,CSSC OFFSHORE & MARINE ENGINEERING (GROUP) COMPANY LIMITED (A #600685)
90686,"XIAMEN KING LONG MOTOR GROUP CO.,LTD. (A #600686)"
90688,"SINOPEC SHANGHAI PETROCHEMICAL CO.,LTD (A #600688)"
90690,"HAIER SMART HOME CO., LTD. (A #600690)"
90691,"SHANXI LU'AN CHEMICAL TECHNOLOGY CO., LTD. (A #600691)"
90693,"FUJIAN DONGBAI GROUP CO.,LTD. (A #600693)"
90694,"DASHANG CO.,LTD. (A #600694)"
90697,"CHANG CHUN EURASIA GROUP CO., LTD. (A #600697)"
90698,"HUNAN TYEN MACHINERY CO., LTD (A #600698)"
90699,NINGBO JOYSON ELECTRONIC CORP. (A #600699)
90702,"SICHUAN TUOPAI SHEDE WINE CO., LTD. (A #600702)"
90703,"SAN'AN OPTOELECTRONICS CO.,LTD (A #600703)"
90704,"WUCHAN ZHONGDA GROUP CO., LTD (A #600704)"
90707,"CAIHONG DISPLAY DEVICES CO.,LTD (A #600707)"
90708,"BRIGHT REAL ESTATE GROUP CO., LIMITED (A #600708)"
90710,SUMEC CORPORATION LIMITED (A #600710)
90711,"CHENGTUN MINING GROUP CO.,LTD (A #600711)"
90713,NANJING PHARMACEUTICAL GROUP COMPANY LIMITED (A #600713)
90714,"QINGHAI JINRUI MINERAL DEVELOPMENT CO.,LTD (A #600714)"
90715,"CULTURAL INVESTMENT HOLDINGS CO.,LTD. (A #600715)"
90716,JIANGSU PHOENIX PROPERTY INVESTMENT COMPANY LIMITED (A #600716)
90717,"TIANJIN PORT HOLDINGS CO.,LTD. (A #600717)"
90718,NEUSOFT CORPORATION (A #600718)
90720,"CCCC DESIGN & CONSULTING GROUP CO., LTD. (A #600720)"
90722,"HEBEI JINNIU CHEMICAL INDUSTRY CO.,LTD (A #600722)"
90724,NINGBO FUDA COMPANY LIMITED (A #600724)
90725,YUNNAN YUNWEI COMPANY LIMITED (A #600725)
90726,HUADIAN ENERGY COMPANY LIMITED (A #600726)
90728,"PCI TECHNOLOGY GROUP CO.,LTD. (A #600728)"
90729,"CHONGQING CHONGBAI TECHNOLOGY GROUP CO.,LTD. (A #600729)"
90730,"CHINA HI-TECH GROUP CO.,LTD. (A #600730)"
90732,"SHANGHAI AIKO SOLAR ENERGY CO., LTD. (A #600732)"
90733,"BLUEPARK NEW ENERGY TECHNOLOGY CO,.LTD (A #600733)"
90734,"FUJIAN START GROUP CO.,LTD (A #600734)"
90736,"SUZHOU NEW DISTRICT HI-TECH INDUSTRIAL CO.,LTD (A #600736)"
90737,"COFCO SUGAR HOLDING CO.,LTD. (A #600737)"
90738,"LANZHOU LISHANG GUOCHAO INDUSTRIAL GROUP CO.,LTD (A #600738)"
90739,"LIAONING CHENGDA CO.,LTD. (A #600739)"
90740,"SHAN XI COKING CO.,LTD (A #600740)"
90741,HUAYU AUTOMOTIVE SYSTEMS COMPANY LIMITED (A #600741)
90742,"CHANGCHUN FAWAY GROUP AUTOMOBILE COMPONENTS CO.,LTD (A #600742)"
90743,"BEIJING HUAYUAN XINHANG HOLDING CO.,LTD. (A #600743)"
90744,"DATANG HUAYIN ELECTRIC POWER CO.,LTD (A #600744)"
90745,"WINGTECH TECHNOLOGY CO.,LTD. (A #600745)"
90746,JIANGSU SOPO CHEMICAL CO.LTD. (A #600746)
90748,"SHANGHAI INDUSTRIAL DEVELOPMENT CO.,LTD. (A #600748)"
90750,"CHINA RESOURCES JIANGZHONG PHARMACEUTICAL CO.,LTD (A #600750)"
90751,"HNA TECHNOLOGY CO.,LTD. (A #600751)"
90754,"SHANGHAI JIN JIANG INTERNATIONAL HOTELS DEVELOPMENT CO.,LTD. (A #600754)"
90755,"XIAMEN INTERNATIONAL TRADE GROUP CORP., LTD. (A #600755)"
90756,"INSPUR SOFTWARE CO.,LTD. (A #600756)"
90757,"CHANGJIANG PUBLISHING & MEDIA CO.,LTD (A #600757)"
90758,"LIAONING ENERGY INDUSTRY CO.,LTD (A #600758)"
90759,GEO-JADE PETROLEUM CORPORATION (A #600759)
90760,AVIC SHENYANG AIRCRAFT COMPANY LIMITED (A #600760)
90761,"ANHUI HELI CO.,LTD. (A #600761)"
90763,TOPCHOICE MEDICAL CORPORATION (A #600763)
90764,CHINA MARINE INFORMATION ELECTRONICS COMPANY LIMITED (A #600764)
90765,"AVIC HEAVY MACHINERY CO.,LTD. (A #600765)"
90769,"WUHAN XIANGLONG POWER INDUSTRY CO.,LTD (A #600769)"
90770,"JIANGSU ZONGYI CO.,LTD (A #600770)"
90771,"GUANGYUYUAN CHINESE HERBAL MEDICINE CO., LTD. (A #600771)"
90773,"TIBET URBAN DEVELOPMENT AND INVESTMENT CO.,LTD (A #600773)"
90775,NANJING PANDA ELECTRONICS COMPANY LIMITED (A #600775)
90776,"EASTERN COMMUNICATIONS CO.,LTD. (A #600776)"
90777,SHANDONG XINCHAO ENERGY CORPORATION LIMITED (A #600777)
90778,"XINJIANG YOUHAO (GROUP) CO.,LTD (A #600778)"
90779,"SICHUAN SWELLFUN CO.,LTD (A #600779)"
90780,TOP ENERGY COMPANY LTD.SHANXI (A #600780)
90782,"XINYU IRON & STEEL CO.,LTD (A #600782)"
90783,"LUXIN VENTURE CAPITAL GROUP CO., LTD (A #600783)"
90784,"LUYIN INVESTMENT GROUP CO.,LTD. (A #600784)"
90785,"YINCHUAN XINHUA COMMERCIAL (GROUP) CO.,LTD. (A #600785)"
90787,"CMST DEVELOPMENT CO.,LTD. (A #600787)"
90789,"SHANDONG LUKANG PHARMACEUTICAL CO.,LTD. (A #600789)"
90790,"ZHEJIANG CHINA LIGHT&TEXTILE INDUSTRIAL CITY GROUP CO.,LTD. (A #600790)"
90794,"ZHANGJIAGANG FREETRADE SCIENCE AND TECHNOLOGY CO.,LTD. (A #600794)"
90795,"GD POWER DEVELOPMENT CO., LTD (A #600795)"
90796,"ZHEJIANG QIANJIANG BIOCHEMICAL CO.,LTD (A #600796)"
90797,"INSIGMA TECHNOLOGY CO.,LTD. (A #600797)"
90800,"TIAN JIN BOHAI CHEMICAL CO.,LTD. (A #600800)"
90801,"HUAXIN BUILDING MATERIALS GROUP CO., LTD. (A #600801)"
90802,FUJIAN CEMENT INC. (A #600802)
90803,"ENN NATURAL GAS CO.,LTD. (A #600803)"
90805,JIANGSU YUEDA INVESTMENT CO.LTD. (A #600805)
90807,"JINAN HIGH-TECH DEVELOPMENT CO.,LTD. (A #600807)"
90808,MAANSHAN IRON & STEEL COMPANY LIMITED (A #600808)
90809,"SHANXI XINGHUACUN FEN WINE FACTORY CO.,LTD (A #600809)"
90810,SHENMA INDUSTRIAL CO.LTD (A #600810)
90812,NORTH CHINA PHARMACEUTICAL COMPANY.LTD (A #600812)
90814,"HANGZHOU JIEBAI GROUP CO., LIMITED. (A #600814)"
90815,"XIAMEN XGMA MACHINERY CO., LTD. (A #600815)"
90816,"J-YUAN TRUST CO.,LTD. (A #600816)"
90817,"YUTONG HEAVY INDUSTRIES CO.,LTD. (A #600817)"
90818,"ZHONGLU CO.,LTD. (A #600818)"
90819,"SHANGHAI YAOHUA PILKINGTON GLASS GROUP CO., LTD. (A #600819)"
90820,"SHANGHAI TUNNEL ENGINEERING CO.,LTD. (A #600820)"
90821,NYOCOR COMPANY LIMITED (A #600821)
90824,"SHANGHAI YIMIN COMMERCIAL GROUP CO., LTD. (A #600824)"
90825,"SHANGHAI XINHUA MEDIA CO., LTD (A #600825)"
90826,DLG EXHIBITIONS & EVENTS CORPORATION LIMITED (A #600826)
90827,"SHANGHAI BAILIAN GROUP CO., LTD. (A #600827)"
90828,"MAOYE COMMERCIAL CO., LTD. (A #600828)"
90829,HPGC RENMINTONGTAI PHARMACEUTICAL CORPORATION (A #600829)
90830,"SUNNY LOAN TOP CO.,LTD (A #600830)"
